Date,Bitcoin_price,Ethereum_price,Cardano_price,Ripple_price,S&P500,DJI,NASDAQ,Gold,Silver,Commodities,T_Bill,Oil,Twitter_volume,Google_trends
03/08/2016,555.926,9.429077,0,0,2163.790039,18355,5159.740234,129.649994,19.379999,13.96,1.542,40.830002,0,3
04/08/2016,578.52374,10.563403,0,0,2164.25,18352.05078,5166.25,129.869995,19.35,14.03,1.503,41.93,0,3
05/08/2016,570.33875,10.900653,0,0,2182.870117,18543.5293,5221.120117,127.550003,18.709999,14.12,1.582,41.799999,0,3
06/08/2016,574.87375,10.793019,0,0,2182.870117,18543.5293,5221.120117,127.550003,18.709999,14.12,1.582,41.799999,0,3
07/08/2016,588.51625,10.904812,0,0,2182.870117,18543.5293,5221.120117,127.550003,18.709999,14.12,1.582,41.799999,0,3
08/08/2016,589.66125,11.134518,0,0,2180.889893,18529.28906,5213.140137,127.440002,18.74,14.26,1.583,43.02,0,2
09/08/2016,586.715,11.367989,0,0,2181.73999,18533.05078,5225.47998,127.959999,18.870001,14.16,1.545,42.77,0,2
10/08/2016,585.23875,12.579432,0,0,2175.48999,18495.66016,5204.580078,128.559998,19.16,13.96,1.509,41.709999,0,2
11/08/2016,594.81625,12.098701,0,0,2185.790039,18613.51953,5228.399902,127.669998,18.959999,14.3,1.573,43.490002,0,2
12/08/2016,581.9625,11.651671,0,0,2184.050049,18576.4707,5232.890137,127.400002,18.719999,14.5,1.515,44.490002,0,2
13/08/2016,584.87375,11.759793,0,0,2184.050049,18576.4707,5232.890137,127.400002,18.719999,14.5,1.515,44.490002,0,2
14/08/2016,581.65,11.533494,0,0,2184.050049,18576.4707,5232.890137,127.400002,18.719999,14.5,1.515,44.490002,0,2
15/08/2016,571.9625,11.250161,0,0,2190.149902,18636.05078,5262.02002,127.839996,18.83,14.75,1.553,45.740002,0,2
16/08/2016,567.60749,11.082952,0,0,2178.149902,18552.01953,5227.109863,128.470001,18.82,14.87,1.576,46.580002,0,2
17/08/2016,575.54125,11.021117,0,0,2182.219971,18573.93945,5228.660156,128.5,18.68,14.97,1.561,46.790001,0,2
18/08/2016,572.37249,10.836692,0,0,2187.02002,18597.69922,5240.149902,129.110001,18.77,15.16,1.536,48.220001,0,2
19/08/2016,573.01625,10.723738,0,0,2183.870117,18552.57031,5238.379883,127.970001,18.35,15.15,1.578,48.52,0,2
20/08/2016,573.08,10.974623,0,0,2183.870117,18552.57031,5238.379883,127.970001,18.35,15.15,1.578,48.52,0,2
21/08/2016,581.35375,11.117599,0,0,2183.870117,18552.57031,5238.379883,127.970001,18.35,15.15,1.578,48.52,0,2
22/08/2016,579.6675,11.168643,0,0,2182.639893,18529.41992,5244.600098,127.779999,17.969999,14.89,1.539,47.049999,0,2
23/08/2016,585.5075,11.244944,0,0,2186.899902,18547.30078,5260.080078,127.760002,17.93,14.99,1.553,48.099998,0,2
24/08/2016,577.98749,11.101393,0,0,2175.439941,18481.48047,5217.689941,126.339996,17.620001,14.8,1.559,46.77,0,2
25/08/2016,574.5825,11.11745,0,0,2172.469971,18448.41016,5212.200195,126.230003,17.629999,14.87,1.577,47.330002,0,2
26/08/2016,575.0625,11.427117,0,0,2169.040039,18395.40039,5218.919922,126.050003,17.719999,14.81,1.635,47.639999,0,2
27/08/2016,575.3425,11.191805,0,0,2169.040039,18395.40039,5218.919922,126.050003,17.719999,14.81,1.635,47.639999,0,2
28/08/2016,568.78875,11.077814,0,0,2169.040039,18395.40039,5218.919922,126.050003,17.719999,14.81,1.635,47.639999,0,2
29/08/2016,574.49749,10.836503,0,0,2180.379883,18502.99023,5232.330078,126.300003,17.9,14.7,1.566,46.98,0,3
30/08/2016,571.94125,11.053865,0,0,2176.120117,18454.30078,5222.990234,125.029999,17.67,14.58,1.57,46.349998,0,3
31/08/2016,573.78125,11.218456,0,0,2170.949951,18400.88086,5213.220215,124.779999,17.719999,14.24,1.568,44.700001,0,3
01/09/2016,572.96,12.080199,0,0,2170.860107,18419.30078,5227.209961,125.290001,17.940001,14.05,1.57,43.16,0,3
02/09/2016,570.1,12.086755,0,0,2179.97998,18491.96094,5249.899902,126.57,18.440001,14.17,1.596,44.439999,0,3
03/09/2016,572.52125,12.334285,0,0,2179.97998,18491.96094,5249.899902,126.57,18.440001,14.17,1.596,44.439999,0,3
04/09/2016,596.45375,11.722517,0,0,2179.97998,18491.96094,5249.899902,126.57,18.440001,14.17,1.596,44.439999,0,3
05/09/2016,606.0525,11.809063,0,0,2179.97998,18491.96094,5249.899902,126.57,18.440001,14.17,1.596,44.439999,0,3
06/09/2016,604.465,11.685958,0,0,2186.47998,18538.11914,5275.910156,128.710007,19.049999,14.27,1.543,44.830002,0,3
07/09/2016,609.4325,11.705249,0,0,2186.159912,18526.14063,5283.930176,128.270004,18.780001,14.41,1.541,45.5,0,3
08/09/2016,613.67499,11.612994,0,0,2181.300049,18479.91016,5259.47998,127.589996,18.620001,14.73,1.616,47.619999,0,3
09/09/2016,623.6,11.567017,0,0,2127.810059,18085.44922,5125.910156,126.75,18.110001,14.46,1.672,45.880001,0,3
10/09/2016,620.59875,11.76883,0,0,2127.810059,18085.44922,5125.910156,126.75,18.110001,14.46,1.672,45.880001,0,3
11/09/2016,622.03375,12.171771,0,0,2127.810059,18085.44922,5125.910156,126.75,18.110001,14.46,1.672,45.880001,0,3
12/09/2016,604.8275,11.779397,0,0,2159.040039,18325.07031,5211.890137,126.589996,18.17,14.53,1.672,46.290001,0,3
13/09/2016,607.03625,12.017102,0,0,2127.02002,18066.75,5155.25,125.75,17.93,14.26,1.734,44.900002,0,3
14/09/2016,606.885,12.034831,0,0,2125.77002,18034.76953,5173.77002,126.18,18.02,14.1,1.689,43.580002,0,3
15/09/2016,606.8975,12.137046,0,0,2147.26001,18212.48047,5249.689941,125.370003,18.040001,14.17,1.703,43.91,0,3
16/09/2016,605.52125,11.981109,0,0,2139.159912,18123.80078,5244.569824,125.059998,17.860001,14.2,1.701,43.029999,0,3
17/09/2016,606.04625,12.523064,0,0,2139.159912,18123.80078,5244.569824,125.059998,17.860001,14.2,1.701,43.029999,0,3
18/09/2016,605.08,12.739668,0,0,2139.159912,18123.80078,5244.569824,125.059998,17.860001,14.2,1.701,43.029999,0,3
